id,address,name,latitude,longitude,googleMapsUri,websiteUri,type,district
ChIJbzpzNbxYzpQRT659b9YBaO8,"R. Amazonas da Silva, 546 - Vila Guilherme, São Paulo",Associação Moradores Amigos Vila Guilherme,-23.5149854,-46.610032,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce58bc35733a6f:0xef6801d66f7dae4f!10e5,,school,Vila Guilherme São Paulo
ChIJCTAn4q9YzpQRnNOhecfQd-w,"R. Cel. Jordão, 45 - Vila Paiva, São Paulo",Colegio Arcon,-23.508306,-46.6020839,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce58afe2273009:0xec77d0c779a1d39c!10e5,http://www.colegioarcon.com.br/,school,Vila Guilherme São Paulo
ChIJz9Ybk7FYzpQR4tHCje1FwRc,"R. Cássio de Almeida, 234 - Vila Guilherme, São Paulo",CMC Colegio Machado Coelho,-23.5087805,-46.598988,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce58b1931bd6cf:0x17c145ed8dc2d1e2!10e5,http://www.colegiomachadocoelho.com.br/,school,Vila Guilherme São Paulo
ChIJsw63xq9YzpQRl8kJBsfm80k,"R. Cel. Jordão, 144 - Vila Paiva, São Paulo",Escola Estadual Casimiro de Abreu,-23.5078148,-46.6013947,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce58afc6b70eb3:0x49f3e6c70609c997!10e5,https://decentro.educacao.sp.gov.br/escolas-publicas/,school,Vila Guilherme São Paulo
ChIJM7-_xctYzpQRzxS6NT-xwKs,"R. Alcântara, 113 - Vila Guilherme, São Paulo",Escola Técnica Estadual Professor Horácio Augusto da Silveira,-23.5194775,-46.5964085,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce58cbc5bfbf33:0xabc0b13f35ba14cf!10e5,http://etechoracio.com.br/,school,Vila Guilherme São Paulo
ChIJwUagi6hZzpQRP9HlUMtEpJ0,"Av. Conceição, 1385 - 1385 - Vila Guilherme, São Paulo",EMEF Ruy Barbosa,-23.5001363,-46.6006101,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59a88ba046c1:0x9da444cb50e5d13f!10e5,,school,Vila Guilherme São Paulo
ChIJmbTbrq9YzpQRa8Wl5ftAkj0,"R. Cel. Jordão, 325 - Vila Paiva, São Paulo",Centro Educacional Habilidades,-23.5059841,-46.6010929,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce58afaedbb499:0x3d9240fbe5a5c56b!10e5,https://www.instagram.com/cehabilidades/,school,Vila Guilherme São Paulo
ChIJX3RSSsdYzpQRSBdnXOPb12A,"Rua Leonor Fernandes Costa Zacharias, 2150 - Vila Guilherme, São Paulo",E.M.E.I Profº Pedro Alvares Cabral Moraes,-23.5212023,-46.607554,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce58c74a52745f:0x60d7dbe35c671748!10e5,https://www.facebook.com/emeipacmoraes/,school,Vila Guilherme São Paulo
ChIJCcHAerlYzpQRzhbdBdI2ntc,"Rua José Bernardo Pinto, 911 - Vila Guilherme, São Paulo","CR.P.CONV REGINA ANGELORUM, LAR INF",-23.5161095,-46.603226,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce58b97ac0c109:0xd79e36d205dd16ce!10e5,,school,Vila Guilherme São Paulo
ChIJ1c7-c2xhzpQRa_8-TtF0sIk,"R. Parioto, 249 - Vila Jacuí, São Paulo",Maximo de Moura Santos Prof,-23.4996212,-46.4547745,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce616c73feced5:0x89b074d14e3eff6b!10e5,http://www.educacao.sp.gov.br/cgrh/escolas/maximo-de-moura-santos-professor/,school,Vila Jacuí São Paulo
ChIJ3xqtb-NhzpQRJoRZGWOFbPM,"R. Vilma, 20 - Vila Jacuí, São Paulo",Colégio Conexão - Unidade 1,-23.4992479,-46.4505729,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce61e36fad1adf:0xf36c856319598426!10e5,,school,Vila Jacuí São Paulo
ChIJ8eeYf_9hzpQRY7HoMcA_eMc,"R. João Felisberto Moreira, 318 - Vila Jacuí, São Paulo",Berçário e Educação Infantil O Essencial,-23.5003942,-46.4484725,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce61ff7f98e7f1:0xc7783fc031e8b163!10e5,,school,Vila Jacuí São Paulo
ChIJRx5m-zxhzpQRpqWFNAbu3Ds,"R. Padre Orlando Nogueira, 139 - Vila Jacuí, São Paulo",EMEF Raul Pilla,-23.5115378,-46.4663627,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce613cfb661e47:0x3bdcee063485a5a6!10e5,http://www.dataescolabrasil.inep.gov.br/dataEscolaBrasil/,school,Vila Jacuí São Paulo
ChIJJ7o8dmhhzpQRPBDEKnD3Y7M,"R. Jaime Barcelos, 535 - Vila Jacuí, São Paulo",Secretaria de Estado da Educação,-23.5011805,-46.4488955,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce6168763cba27:0xb363f7702ac4103c!10e5,http://www.educacao.sp.gov.br/,school,Vila Jacuí São Paulo
ChIJvQiHuL9hzpQRJF3fOksuHvU,"R. Jaime Barcelos, 535 - Vila Jacuí, São Paulo",EE Tide Setúbal,-23.5009462,-46.4485804,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce61bfb88708bd:0xf51e2e4b3adf5d24!10e5,https://deleste1.educacao.sp.gov.br/,school,Vila Jacuí São Paulo
ChIJTRhRyXphzpQRPacFh2OKsdI,"R. Flôr do Espírito Santo, 74 - Vila Jacuí, São Paulo",Escola Pingo de Gente,-23.5142847,-46.4544838,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce617ac951184d:0xd2b18a638705a73d!10e5,,school,Vila Jacuí São Paulo
ChIJuQtblEZhzpQR7FG1ZrQxNFs,"Av. Maria Santana, 1157 - Vila Jacuí, São Paulo",EMEI AFRANIO PEIXOTO,-23.5103197,-46.4457545,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce6146945b0bb9:0x5b3431b466b551ec!10e5,http://www.dataescolabrasil.inep.gov.br/,school,Vila Jacuí São Paulo
ChIJQyaLKA5hzpQRVinxvAT2YA8,"Av. São Miguel, 7290 - Vila Norma, São Paulo",CEI INDIR JACUI II,-23.4991301,-46.4667661,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce610e288b2643:0xf60f604bcf12956!10e5,,school,Vila Jacuí São Paulo
ChIJ-x-eYB9hzpQR2WpvdHzKmEk,"R. Clarear, 141 - Vila Jacuí, São Paulo",CEU Parque São Carlos,-23.5096369,-46.473778,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce611f609e1ffb:0x4998ca7c746f6ad9!10e5,http://www.prefeitura.sp.gov.br/cidade/secretarias/cultura/bibliotecas/bibliotecas_ceus/index.php?p=222,school,Vila Jacuí São Paulo
ChIJwWuZLQBhzpQR-7DmAyyX4Qo,"R. Cel. Manuel Feliciano de Souza, 749 - Vila Jacuí, São Paulo",CTRL+PLAY VILA JACUÍ,-23.5030512,-46.4534064,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce61002d996bc1:0xae1972c03e6b0fb!10e5,https://ctrlplay.com.br/,school,Vila Jacuí São Paulo
ChIJP8S-KRxhzpQRqrV-2DB1qo4,"Praça José Cardoso de Moura, 29-1 - Vila Jacuí, São Paulo",Cruzeiro do sul,-23.4999119,-46.4534846,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce611c29bec43f:0x8eaa7530d87eb5aa!10e5,,school,Vila Jacuí São Paulo
ChIJDfSBNmJhzpQRHpkWdzadr58,"R. Amadeu Gamberini, 125 - Vila Americana, São Paulo",Colégio Dottori,-23.495053,-46.4417744,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce61623681f40d:0x9faf9d367716991e!10e5,,school,Vila Jacuí São Paulo
ChIJd4pqc1FhzpQRvtkBUoNgqe4,"R. Jaime Barcelos, 427 - Vila Jacuí, São Paulo",Escola de Futebol KALN ACADEMY,-23.5010542,-46.4501186,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce6151736a8a77:0xeea960835201d9be!10e5,,school,Vila Jacuí São Paulo
ChIJdfmJ5w9hzpQRMhRYrVAc4Xs,"R. Henrique Xavier de Brito, 221 - Jardim Pedro José Nunes, São Paulo",EMEF Milton Pereira Costa,-23.499279,-46.4666977,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce610fe789f975:0x7be11c50ad581432!10e5,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/menuescola.aspx?Cod=019506,school,Vila Jacuí São Paulo
ChIJ07RUCmxhzpQRDKqVnRLXBHg,"Praça José Cardoso de Moura, 26 - Vila Jacuí, São Paulo",Auto Moto Escola Ferrari,-23.5009094,-46.4549937,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce616c0a54b4d3:0x7804d7129d95aa0c!10e5,,school,Vila Jacuí São Paulo
ChIJGWV3nNlhzpQRMjjLzuK2em0,"R. Cel. Manuel Feliciano de Souza, 951 - Vila Jacuí, São Paulo",Camilinha Calçado Kids,-23.5028693,-46.4556528,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce61d99c776519:0x6d7ab6e2cecb3832!10e5,,school,Vila Jacuí São Paulo
ChIJF_egaV1hzpQRxcoD3s5I66M,"Av. Afonso Lopes de Baião, 490 - Vila Carolina, São Paulo",CR.P.CONV JOSE DIAS PEQUENO PRINCIPE,-23.5002943,-46.4480942,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce615d69a0f717:0xa3eb48cede03cac5!10e5,,school,Vila Jacuí São Paulo
ChIJGT6bLJj4zpQRi8IyuH7DMSk,"Unidade 1 - Rua Brentano, 307, R. Paulo Franco, 243 - Unidade 2 - Vila Leopoldina, São Paulo",Colégio Pôr-do-Sol,-23.5323342,-46.72565789999999,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef8982c9b3e19:0x2931c37eb832c28b!10e5,http://www.colegiopordosol.com.br/,school,Vila Leopoldina São Paulo
ChIJCTPCtsb4zpQR9Kw02fgXxaI,"R. Guaipá, 1179 - Vila Leopoldina, São Paulo",Colégio Lema,-23.5215923,-46.7336922,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef8c6b6c23309:0xa2c517f8d934acf4!10e5,http://www.colegiolema.com.br/,school,Vila Leopoldina São Paulo
ChIJ1dRWEb74zpQRPvUG_2En4NY,"R. Carlos Weber, 835 - Vila Leopoldina, São Paulo",SESI Vila Leopoldina,-23.5275946,-46.7293959,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef8be1156d4d5:0xd6e02761ff06f53e!10e5,http://leopoldina.sesisp.org.br/,school,Vila Leopoldina São Paulo
ChIJQTJnrrj4zpQRv5GKWph2DkU,"R. Mergenthaler, 95 - Vila Leopoldina, São Paulo",Instituto de Ensino Pequeno Urso,-23.5257198,-46.733704,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef8b8ae673241:0x450e76985a8a91bf!10e5,http://www.pequenourso.com.br/,school,Vila Leopoldina São Paulo
ChIJQQp9sY35zpQRRxJnctr-UtY,"R. Carlos Weber, 187 - Vila Leopoldina, São Paulo",Oliver School,-23.5229963,-46.7334335,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef98db17d0a41:0xd652feda72671247!10e5,http://www.oliverschool.com.br/,school,Vila Leopoldina São Paulo
ChIJ8Z6JlZf4zpQRGC2ngF6QluU,"R. Carlos Weber, 1315 - Vila Leopoldina, São Paulo",Colégio Madre Paula Montalt Escolápias,-23.530992,-46.7273175,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef89795899ef1:0xe596905e80a72d18!10e5,https://cmpm.com.br/,school,Vila Leopoldina São Paulo
ChIJsRbFUZj4zpQR10DRp0wmu2Q,"R. Paulo Franco, 454 - Vila Leopoldina, São Paulo",Espaço Harmonia - Escola de Educação Infantil,-23.5341653,-46.7266622,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef89851c516b1:0x64bb264ca7d140d7!10e5,,school,Vila Leopoldina São Paulo
ChIJEWGBZY35zpQRhUtxcJLMDG4,"R. Aroaba, 155 - Vila Leopoldina, São Paulo",Fadelito Vila Leopoldina | Berçário e Escola de Educação Infantil,-23.533691,-46.7303813,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef98d65816111:0x6e0ccc9270714b85!10e5,https://fadelito.com.br/vila-leopoldina/,school,Vila Leopoldina São Paulo
ChIJSxgHebf4zpQRWxPELP2UUX8,"R. Mergenthaler, 1138 - Vila Leopoldina, São Paulo",Beacon School | unidade Campus,-23.5325409,-46.7434769,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef8b77907184b:0x7f5194fd2cc4135b!10e5,https://www.beaconschool.com.br/,school,Vila Leopoldina São Paulo
ChIJL3oCbpf4zpQRod1QmntXAdg,"R. Nanuque, 511 - Vila Leopoldina, São Paulo",ESCOLA DIMENSÃO,-23.5309822,-46.7252823,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef8976e027a2f:0xd801577b9a50dda1!10e5,http://www.dimensaoescola.com.br/,school,Vila Leopoldina São Paulo
ChIJjzFcjpb4zpQRv_bXcAO5Zk8,"R. Passo da Pátria, 787 - Bela Aliança, São Paulo","ESC.PART. INFANTUS, ESCOLA DE EDUCACAO INFANTIL E FUNDAMENTAL I",-23.528153,-46.7257234,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef8968e5c318f:0x4f66b90370d7f6bf!10e5,http://www.escolainfantus.com.br/,school,Vila Leopoldina São Paulo
ChIJ2QQmTZn4zpQRVnolcq93c6A,"R. Paulo Franco, 815 - Vila Hamburguesa, São Paulo",EMEF Dilermando Dias dos Santos,-23.5358526,-46.7239493,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef8994d2604d9:0xa07377af72257a56!10e5,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/menuescola.aspx?Cod=093106,school,Vila Leopoldina São Paulo
ChIJVQHIT2H5zpQRJE2ybhKU9u8,"RuaRua Montevidéu, 246 - Bela Aliança, São Paulo",AVIVA Berçário e Escola de Educação Infantil Particular na Vila Leopoldina - São Paulo,-23.5223472,-46.724393,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef9614fc80155:0xeff694126eb24d24!10e5,https://www.avivaescolainfantil.com.br/unidades/vila-leopoldina/,school,Vila Leopoldina São Paulo
ChIJP4tQtLn4zpQRVZLNq1G5qUc,"Rua Baumann, 73 - Vila Leopoldina, São Paulo",Escola Vera Cruz Unidade Baumann - Ensino Médio,-23.5284447,-46.736812,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef8b9b4508b3f:0x47a9b951abcd9255!10e5,http://www.veracruz.edu.br/,school,Vila Leopoldina São Paulo
ChIJueTxq5f4zpQRDgGt8jkjgV8,"R. Nanuque, 363 - Vila Leopoldina, São Paulo",Green Kids School,-23.530096,-46.72635409999999,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef897abf1e4b9:0x5f812339f2ad010e!10e5,http://greenkidsschool.com.br/,school,Vila Leopoldina São Paulo
ChIJMeic6Zj4zpQRYkuyAr40i3A,"R. Blumenau, 44 - Vila Leopoldina, São Paulo",CCA LEOPOLDINA,-23.535781,-46.72699919999999,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef898e99ce831:0x708b34be02b24b62!10e5,,school,Vila Leopoldina São Paulo
ChIJAQw5opn4zpQRy8bJ_t-Hnk0,"R. Carlos Weber, 1680 - Vila Hamburguesa, São Paulo",Escola Mondrian,-23.5339278,-46.7252714,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef899a2390c01:0x4d9e87dffec9c6cb!10e5,http://www.escolamondrian.com.br/,school,Vila Leopoldina São Paulo
ChIJoePoEbj4zpQRs0GPx7RLVqc,"R. Jaguaré Mirim, 71 - Vila Leopoldina, São Paulo",Senai Vila Leopoldina - Mariano Ferraz,-23.5267367,-46.7359119,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef8b811e8e3a1:0xa7564bb4c78f41b3!10e5,https://leopoldina.sp.senai.br/,school,Vila Leopoldina São Paulo
ChIJH6JGrez4zpQR-rLWVwh07Jo,"R. Guaipá, 87 - Vila Leopoldina, São Paulo",Gente Feliz Escola,-23.5215379,-46.7231416,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef8ecad46a21f:0x9aec740857d6b2fa!10e5,,school,Vila Leopoldina São Paulo
ChIJbeEqf5n4zpQRoW2qI8CuPJI,"Rua Teerã, 482 - Vila Leopoldina, São Paulo",APOIO E CONVÍVIO - EDUCAÇÃO INFANTIL,-23.5340008,-46.7239916,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef8997f2ae16d:0x923caec023aa6da1!10e5,http://www.apoioeconvivio.com.br/,school,Vila Leopoldina São Paulo
ChIJ64ECT8Etz5QRupiMmDsgHuo,"R. Livi, 456 - Vila Madalena, São Paulo",Colégio Santa Clara,-23.5471807,-46.7010391,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cf2dc14f0281eb:0xea1e203b988c98ba!10e5,http://www.colegio-santaclara.com.br/,school,Vila Madalena São Paulo
ChIJl_RONjNWzpQRtdRGkY8Y57s,"R. Girassol, 947 - Vila Madalena, São Paulo",Colégio Oswald de Andrade - Unidade Madalena,-23.5512681,-46.6922902,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5633364ef497:0xbbe7188f9146d4b5!10e5,http://www.colegiooswald.com.br/,school,Vila Madalena São Paulo
ChIJ1xxcj4FXzpQRcivtkDSf0Bc,"R. Fidalga, 548 - Vila Madalena, São Paulo",Colégio Horizontes,-23.5548968,-46.6907683,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce57818f5c1cd7:0x17d09f3490ed2b72!10e5,http://www.colegiohorizontes.com.br/,school,Vila Madalena São Paulo
ChIJ0Z1AjMdXzpQRZnh5z4LMv58,"R. das Tabocas, 216 - Vila Madalena, São Paulo",Escola Atualizada O Sininho Encantado | Berçário e Educação Infantil,-23.5508029,-46.6979487,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce57c78c409dd1:0x9fbfcc82cf797866!10e5,http://www.escolasininhoencantado.com.br/,school,Vila Madalena São Paulo
ChIJn0Hn0LtXzpQR0g5T9Jmx2EQ,"Rua Morás, 630 - Vila Madalena, São Paulo",Escola Estadual Brasilio Machado,-23.556304,-46.6938189,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce57bbd0e7419f:0x44d8b199f4530ed2!10e5,http://brasiliomachado.blogspot.com/,school,Vila Madalena São Paulo
ChIJx0mSuLhXzpQR8betvNuH_sQ,"R. Natingui, 508 - Vila Madalena, São Paulo",Escola Livre Areté,-23.5512771,-46.6956335,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce57b8b89249c7:0xc4fe87dbbcadb7f1!10e5,https://www.instagram.com/escola.livre.arete/,school,Vila Madalena São Paulo
ChIJ6TQc7JVXzpQReZaDreuuUR8,"R. Jericó, 256 - Vila Madalena, São Paulo",EE Carlos Maximiliano Pereira Dos Santos,-23.5511346,-46.6894035,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5795ec1c34e9:0x1f51aeebad839679!10e5,http://www.educacao.sp.gov.br/,school,Vila Madalena São Paulo
ChIJabqGxMpXzpQR31igtT5lmQA,"R. Purpurina, 46 - Vila Madalena, São Paulo",Maple Bear Vila Madalena,-23.5525386,-46.6891772,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce57cac486ba69:0x99653eb5a058df!10e5,https://vilamadalena.maplebear.com.br/,school,Vila Madalena São Paulo
